gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
208,85,4,2025-Q3,0.9676879123880888,0.5751620669937392,-0.3925258453943496,2.043616133212169,1.5884607925419465,-0.4551553406702227,0.46890756302521,0.3571428571428571,-0.1117647058823529,10.19418155119024,23.58722357094755,13.39304201975731,-1.589629513854218,-2.7844053236558644,-1.1947758098016463,3.422961090527701,2.397366002851023,-1.025595087676678,3.491487930462577,2.4045841679397126,-1.0869037625228648
215,74,4,2025-Q3,1.3376573541378964,1.4105321940729465,0.0728748399350498,2.244956744826634,2.211862569715951,-0.033094175110683,0.6081081081081081,0.6428571428571428,0.0347490347490346,31.74505806612797,,,-1.8402805661417567,-2.912718587390498,-1.0724380212487412,5.290383118085908,5.864716786607424,0.5743336685215157,5.305084808077456,5.88686037027218,0.5817755621947232
223,102,4,2025-Q3,0.4612479279035142,0.5683467227379372,0.1070987948344229,1.190652099435262,1.0399259722644023,-0.1507261271708595,0.3543417366946779,0.4999999999999999,0.145658263305322,10.06373701808668,5.392958376118432,-4.670778641968249,-2.033141358832092,-1.4881929190987284,0.5449484397333637,1.920529398215016,2.3671828434375977,0.4466534452225819,1.9697836539211613,2.408353417581301,0.43856976366014
224,80,4,2025-Q3,1.0146847030226185,1.153329895951016,0.1386451929283976,2.0594734680602715,2.110474308036573,0.051000839976302,0.4964285714285713,0.5357142857142857,0.0392857142857143,24.865313420433324,31.040077107742245,6.174763687308921,-1.06955916640982,-1.034149019341383,0.0354101470684369,3.946898849475328,4.209426565506117,0.2625277160307897,4.04517978138189,4.313857866888151,0.2686780855062611
249,93,4,2024-Q2,0.2761135865899997,0.8149485273619065,0.5388349407719067,1.0565953127034184,1.746620977402122,0.6900256646987035,0.2795698924731182,0.4642857142857142,0.184715821812596,3.881610696110221,8.938608561738647,5.056997865628427,-1.511504520522338,-1.9225238598481007,-0.4110193393257633,1.5258033244784437,3.466665217119676,1.940861892641232,1.5827690501798084,3.46948276578004,1.8867137156002312
260,100,4,2025-Q3,0.7882053467681971,0.6125146844996958,-0.1756906622685012,1.7619551782984566,1.3750597252760703,-0.3868954530223862,0.4142857142857142,0.4642857142857142,0.0499999999999999,8.01351984674945,,,-1.1500311928229343,-0.9179858011198052,0.232045391703129,3.558673757892114,2.589090468237369,-0.9695832896547448,3.627484794233473,2.658067364850605,-0.969417429382868
285,73,4,2025-Q3,1.0058841590924543,1.8596869059243837,0.8538027468319289,1.8451405485532024,2.879326016748757,1.034185468195555,0.5459882583170254,0.6428571428571429,0.0968688845401175,17.88072060716822,38.59766392866005,20.716943321491836,-1.6132586811629568,-1.672998894806151,-0.0597402136431941,3.3417084872658838,5.815816174284889,2.4741076870190053,3.3773416409782038,5.875995563153996,2.4986539221757926
301,51,4,2013-Q4,0.4521386412320046,0.7464738172610118,0.2943351760290072,1.434469669279471,1.7882626682743106,0.3537929989948396,0.2885154061624649,0.4285714285714285,0.1400560224089636,11.2742422560504,,,-1.9175241969858927,-1.8137114641930112,0.1038127327928819,2.547206485403396,3.1782074571364936,0.6310009717330973,2.611202412878657,3.2251111750811443,0.6139087622024872
315,75,4,2025-Q3,0.5287025649401048,0.8061223398020003,0.2774197748618955,1.3978081025664375,1.5817582740680425,0.1839501715016049,0.3790476190476189,0.5,0.120952380952381,13.97471203806683,12.175644034666943,-1.7990680033998867,-2.919976041307366,-2.6840911613276264,0.2358848799797397,2.3599975910965165,3.237906068918348,0.8779084778218316,2.4235984453290262,3.3526007139323566,0.9290022686033304
321,96,4,2025-Q3,0.4677469873816804,0.4173138071291401,-0.0504331802525403,1.2327102983389688,1.1404852751775507,-0.0922250231614181,0.3645833333333332,0.3571428571428571,-0.0074404761904761,7.464058856721799,6.383374915587543,-1.0806839411342564,-2.1725196286575907,-1.6494471484705373,0.5230724801870534,1.947275107369768,1.302444518923487,-0.644830588446281,1.9942241460895396,1.3519361109227572,-0.6422880351667821
