gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
3049,19,4,2025-Q2,0.7201458884088202,1.1528261572787366,0.4326802688699164,1.726791027299834,2.5914453431335014,0.8646543158336675,0.4135338345864662,0.4642857142857142,0.050751879699248,5.9627265715340245,9.0885906771905,3.1258641056564764,-1.2062296571199067,-1.8036470913285467,-0.59741743420864,2.935457733116836,5.457405811004222,2.521948077887386,3.0556828581945825,5.525198872660947,2.469516014466364
3073,10,4,2025-Q2,0.6153179289223483,0.5328400830864176,-0.0824778458359306,1.4499264784179478,1.0734282641809638,-0.3764982142369839,0.4571428571428571,0.4642857142857143,0.0071428571428571,3.989474082026478,3.161954836369784,-0.8275192456566947,-0.8725358562485619,-1.176899505839784,-0.3043636495912221,2.72603107149817,2.2538825502183677,-0.4721485212798026,2.824174553968735,2.3591339809750296,-0.4650405729937055
3078,15,4,2025-Q2,0.8100961331720457,0.4696196635367283,-0.3404764696353173,1.3391380070319916,0.8607188799593068,-0.4784191270726847,0.5904761904761903,0.5,-0.0904761904761902,7.5713522516853375,4.470205110872342,-3.101147140812995,-1.1857827406641612,-1.5043912551998733,-0.318608514535712,2.847508629836333,1.1986012990819837,-1.6489073307543491,2.8802709547311176,1.2214767944870806,-1.658794160244037
3087,15,4,2025-Q2,0.2324346327176218,0.3590312829445921,0.1265966502269702,0.9359411452860782,1.6963546965736616,0.7604135512875834,0.2095238095238094,0.2142857142857142,0.0047619047619048,4.052495910240857,17.715989641821604,13.663493731580749,-1.5291821752335386,-3.187600491927154,-1.6584183166936153,1.9144168249202589,1.894297421843306,-0.0201194030769529,1.939021167258426,1.9406840191353976,0.0016628518769716
3088,15,4,2025-Q2,0.3089154312811475,0.830492616402309,0.5215771851211615,1.3214300025554218,2.368389184932284,1.0469591823768625,0.2476190476190475,0.3571428571428571,0.1095238095238095,4.724861222284674,7.318737920459303,2.593876698174629,-2.850103775126461,-1.1682884374007756,1.6818153377256857,1.551897528593897,3.862543731150608,2.310646202556711,1.5990251231848327,3.8717513398252414,2.2727262166404096
3106,13,4,2024-Q4,0.6333243350938009,1.1530671318742334,0.5197427967804324,1.5844166036266398,2.7804308853132635,1.1960142816866235,0.3736263736263736,0.4285714285714286,0.054945054945055,7.7305379246508945,14.670497358111351,6.939959433460457,-1.4811296782452517,-1.9684885532051704,-0.4873588749599187,2.398863331249859,5.927066611510433,3.5282032802605743,2.447023311821322,5.933919127317192,3.48689581549587
3130,15,4,2025-Q2,0.9780500147689408,1.3784048954604864,0.4003548806915454,1.7647681439003875,2.84793167331103,1.0831635294106423,0.5428571428571428,0.5,-0.0428571428571428,11.826100301918988,15.45373159155469,3.627631289635701,-1.2568100494724326,-1.4894223786927745,-0.2326123292203417,3.217352390998891,5.873445871425912,2.656093480427021,3.2344982471119708,5.88362326148884,2.6491250143768696
3132,15,4,2025-Q2,0.3095704872623095,0.5026125692411336,0.1930420819788241,0.6979905362905522,0.9088746701218854,0.2108841338313332,0.3523809523809523,0.4642857142857143,0.111904761904762,8.318896705830793,13.950387683685973,5.631490977855179,-3.582677112163765,-3.302381844421625,0.2802952677421393,1.450934208293598,2.151221444355869,0.7002872360622712,1.5068697597028298,2.1620367684526784,0.6551670087498487
3134,10,4,2025-Q2,0.3236383249619157,0.4308979998414146,0.1072596748794988,1.1637412198128685,1.3816446357514582,0.2179034159385899,0.2714285714285714,0.3928571428571428,0.1214285714285713,,4.332967211915687,,-1.88132450432554,-0.9463030077923112,0.9350214965332287,1.6631133798541669,1.7800480780389956,0.1169346981848287,1.7085531415167443,1.8778706149611588,0.1693174734444142
3136,15,4,2025-Q2,0.1537700976119377,0.2248835677137643,0.0711134701018265,0.4497768405611544,0.5450459638114904,0.0952691232503359,0.3142857142857142,0.3928571428571428,0.0785714285714286,6.808999147110295,4.084774784040642,-2.724224363069653,-2.925330502381123,-2.510114947763854,0.4152155546172693,0.6629030126962897,0.9880224534845826,0.3251194407882929,0.6988046595181115,1.0139686662856435,0.315164006767532
