gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
133,101,0.7604673154064291,0.6882017695171304,0.6497044108434356,0.1152568526834147,0.7351736662028702,0.7627885618997214,0.7609877982436734
134,102,0.7899836417195388,0.7225808191546228,0.7738599325911375,0.7412343296712431,0.922264954568033,0.8935735490705987,0.8967816517962336
135,103,0.4625623433682398,0.4057304626494113,0.7730410744390421,0.7516320354292755,0.9079829911888544,0.4256193280913293,0.4317133260699445
136,102,0.8197374417102986,0.7318179826431536,0.762036648031091,,0.4295611166221071,0.7824773815093682,0.7816887949849455
137,46,0.6101898067824281,0.2317076308060427,0.7426590641589136,,0.9377580624496116,0.5258380714621247,0.535737149151449
147,103,0.5892235938192062,0.5521553091544968,0.6614148814198585,0.501491850534159,0.9120681906380396,0.6871405632222523,0.6836486212700104
150,100,0.6990087228985006,0.5732333270190443,0.7472722198732434,0.5337625656245941,0.9076939826504083,0.7131410313039307,0.7104947950772597
151,38,0.5302424007300435,0.4305646760582625,0.3659308738048596,,0.0106803631984718,0.5866043942465677,0.5862652246710987
154,27,0.688869283113051,0.6167917804498471,0.8513285771839905,,0.8814158740466169,0.6910557714709501,0.6944981016249784
155,102,0.6094813956082811,0.2632141953111426,0.8222867580188832,0.3465336593014766,0.9341091094253264,0.4038145205560418,0.412153915621599
156,45,0.5825907136765087,0.2979454648819712,0.6272388471934527,0.6259801267927487,0.7100110799640151,0.2514547465639357,0.2688969728853089
157,19,0.3088879720500407,0.0253930651351796,0.5457887026765409,,0.4349661505825067,0.1590460660218585,0.1629794760766539
160,101,0.7904352437862243,0.7089447398616869,0.698774012110969,0.7240757784216302,0.8494108403578973,0.77393498601311,0.7726454038271366
161,104,0.6724333755184464,0.6904646253684362,0.4750065037404412,0.4639359099077352,0.7132266809795091,0.6728794581424904,0.6728684268458474
162,45,0.3586172570373851,0.320593050777875,0.3330246132031067,,0.8786265096331844,0.2666704338048291,0.2832955333818521
163,102,0.620044866808747,0.5552192014858118,0.5912015738688954,0.602050597939826,0.6930191335305645,0.5803854295750343,0.5874401037412881
164,106,0.715946494680493,0.594976424320275,0.5206963249516449,0.8157487669421709,0.6944496428354043,0.6027095792687576,0.5979252933569569
165,102,0.567765418909827,0.6450973543869699,0.5959373370752774,-0.1431083352061816,0.7110451433785581,0.5303018451413384,0.5368648659658466
169,32,0.6003241754954359,0.6456437224117284,0.8313561572570712,0.3929439971841052,0.7366002921540611,0.7625261102498336,0.7625975287595002
170,24,0.4595434914495141,0.1959260644393645,0.3434365123793335,,0.3012008685984791,0.405454098474298,0.4054038666454664
171,104,0.6402651389237616,0.4403983063184602,0.6985435678293017,-0.3879398220705673,0.8399045436329373,0.4991150242194118,0.4983340116587152
172,75,0.3515055931436861,0.1708989639904763,0.5999289925379339,0.5885790405532694,0.8266636415310089,0.4063640538830934,0.4113024853852621
180,102,0.6784975705527848,0.6596467439448424,0.5399805819045019,0.6536575160545199,0.926288446655828,0.6679154149734623,0.6668568252287725
181,73,0.4424089278622267,0.3157093832715326,0.7346163086910906,0.3341522003031968,0.8027219999643697,0.4616746209453004,0.4667649440041435
182,96,0.4381719323647084,0.5855495124776379,0.5825954136941426,0.1333158921298818,-0.0547097044544386,0.3157215136263031,0.3179115308838259
184,101,0.420321431589595,0.4825421040559463,0.6199384623122058,0.3975263879748646,0.6056560985170275,0.3877607723507032,0.3951445923898682
187,101,0.4411183497842024,0.3081502368951767,0.6934925064764375,0.053110794520949,0.7503601508371585,0.2151731645735541,0.2316205877177356
191,101,0.5201643256853117,0.5536150121645829,0.7669892486435773,0.4476997371849783,0.8678912072302228,0.4412952600214112,0.4333562381844673
194,102,0.6496500870530412,0.4289213969267789,0.6278274879919673,-0.0281474718569508,0.7409189667191957,0.5978832728326196,0.5929334343535175
196,34,0.4968080576339518,0.3746762703167995,0.3518786793084216,0.2336982912904517,0.8545522265452642,0.3441794293872783,0.3685493852939511
198,105,0.4144668271633643,0.4704216807294962,0.0508815774603953,0.498540885364315,0.7001003823251406,0.5474406327893379,0.5449663248754949
199,36,0.2557443327559245,-0.0685148158334976,0.6934897827386739,,0.0386191527998448,-0.0222249343374061,-0.0089729903763564
