gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
45,41,4,2010-Q3,0.4128245475079192,1.683158961946411,1.2703344144384916,1.11711102413774,2.582169712270119,1.4650586881323788,0.3588850174216028,0.6428571428571428,0.28397212543554,7.266366385288678,45.62376732909726,38.357400943808585,-1.4109867594828618,-2.642278868620739,-1.2312921091378772,1.458920290588023,5.924600926835618,4.465680636247595,1.484179181276044,5.952838976748009,4.468659795471965
47,46,4,2012-Q3,0.2744019329062262,0.4980729261207865,0.2236709932145603,0.8506827664493509,0.7658113254342406,-0.0848714410151103,0.2732919254658384,0.6785714285714286,0.4052795031055902,8.294452420554595,3.141952882073541,-5.152499538481054,-2.2943609092719157,-1.6766774078094064,0.6176835014625088,1.2291560511188482,0.8900408315030004,-0.3391152196158478,1.2545475338988203,0.9380800856643052,-0.316467448234515
49,25,4,2007-Q1,0.2791720943231852,0.2534083910787983,-0.0257637032443869,1.984693932301304,0.9501835477661784,-1.0345103845351256,0.1828571428571428,0.2857142857142857,0.1028571428571428,,8.984736503554062,,-3.8823973012366855,-2.2569026515218398,1.625494649714846,2.024551560486289,1.291679433094141,-0.7328721273921481,2.024551560486289,1.3475021121396384,-0.6770494483466507
51,25,4,2007-Q2,0.0690190049900625,0.4720894821428338,0.4030704771527713,0.4513754158128746,1.0426012053475389,0.5912257895346642,0.1485714285714285,0.3928571428571428,0.2442857142857142,,,,-2.439369295002745,-1.5406315454594972,0.8987377495432483,0.5273577588289408,2.245608830015733,1.718251071186792,0.526567379464232,2.2832076436740856,1.7566402642098535
53,14,4,2004-Q4,0.1036367860642991,0.8459631419963924,0.7423263559320933,0.9168368765747836,2.7090667286435592,1.7922298520687756,0.1122448979591836,0.2857142857142857,0.173469387755102,,,,-2.777498866361954,-2.675396797146076,0.1021020692158782,0.919427926757464,4.698426720549344,3.77899879379188,0.919427926757464,4.699181064568426,3.7797531378109626
54,28,4,2008-Q1,0.1396258243661963,1.250611425969295,1.1109856016030988,0.9127132215484516,2.9573766046500256,2.0446633831015744,0.1581632653061224,0.4642857142857142,0.3061224489795918,,,,-1.492427235097498,-1.383928470561251,0.1084987645362471,0.9753344503615236,5.032052713817997,4.056718263456474,0.9969545818797904,5.079173548180448,4.082218966300657
56,41,4,2010-Q2,0.5835182478079902,1.547734410054579,0.9642161622465888,1.1871990828485777,2.1668281740764117,0.9796290912278336,0.4355400696864112,0.7142857142857143,0.2787456445993031,8.501431387598316,12.264464270497196,3.7630328828988784,-2.95909644993274,-0.7694303918963302,2.1896660580364093,2.2269855840396207,5.794401546366207,3.5674159623265864,2.26270588564298,5.838610612417916,3.575904726774936
63,23,4,2006-Q4,0.4957787420777766,0.4303256921229804,-0.0654530499547961,2.98526033694488,1.0152770232998731,-1.9699833136450065,0.217391304347826,0.4285714285714285,0.2111801242236025,,,,-2.704924842511292,-0.9914889938364644,1.7134358486748276,3.2896203710755314,1.2608027911562072,-2.028817579919324,3.305039473746482,1.3218870632895134,-1.9831524104569684
64,25,4,2007-Q2,0.0984787602335962,0.5093868286571921,0.4109080684235958,0.8563060972124351,1.4199432599741548,0.5636371627617197,0.1371428571428571,0.3571428571428571,0.2199999999999999,,10.847183736448429,,-5.140069091336846,-5.186339984713717,-0.0462708933768709,0.8622313567866616,2.9594594302089927,2.097228073422331,0.8622313567866616,2.9912669545517616,2.1290355977651
66,23,4,2007-Q2,0.1946773724143723,0.2309871370885654,0.0363097646741931,0.4244204462312287,0.7211760633586497,0.296755617127421,0.3167701863354037,0.3214285714285714,0.0046583850931676,,,,-0.822945312373341,-1.2575363174801617,-0.4345910051068207,0.7390528330919502,1.0959536392934977,0.3569008062015474,0.7673383223104991,1.0959536392934974,0.3286153169829983
