archetype,delta,detector,alpha,n_finite,flag_rate
temporal_smoothing,3.0,z4,0.01,500,0.002
temporal_smoothing,3.0,z4,0.001,500,0.0
temporal_smoothing,3.0,z6,0.05,500,0.826
temporal_smoothing,3.0,z6,0.01,500,0.688
temporal_smoothing,3.0,z6,0.001,500,0.526
temporal_smoothing,3.0,z8,0.05,500,0.058
temporal_smoothing,3.0,z8,0.01,500,0.022
temporal_smoothing,3.0,z8,0.001,500,0.004
temporal_smoothing,3.0,z57,0.05,500,0.04
temporal_smoothing,3.0,z57,0.01,500,0.006
temporal_smoothing,3.0,z57,0.001,500,0.006
peer_gaming,0.5,z1,0.05,500,0.088
peer_gaming,0.5,z1,0.01,500,0.088
peer_gaming,0.5,z1,0.001,500,0.088
peer_gaming,0.5,z2,0.05,500,0.22
peer_gaming,0.5,z2,0.01,500,0.16
peer_gaming,0.5,z2,0.001,500,0.092
peer_gaming,0.5,z3,0.05,500,0.094
peer_gaming,0.5,z3,0.01,500,0.03
peer_gaming,0.5,z3,0.001,500,0.006
peer_gaming,0.5,z4,0.05,500,0.116
peer_gaming,0.5,z4,0.01,500,0.026
peer_gaming,0.5,z4,0.001,500,0.0
peer_gaming,0.5,z6,0.05,500,0.242
peer_gaming,0.5,z6,0.01,500,0.194
peer_gaming,0.5,z6,0.001,500,0.136
peer_gaming,0.5,z8,0.05,500,0.044
peer_gaming,0.5,z8,0.01,500,0.008
peer_gaming,0.5,z8,0.001,500,0.002
peer_gaming,0.5,z57,0.05,500,0.128
peer_gaming,0.5,z57,0.01,500,0.032
peer_gaming,0.5,z57,0.001,500,0.014
peer_gaming,1.0,z1,0.05,500,0.09
peer_gaming,1.0,z1,0.01,500,0.09
peer_gaming,1.0,z1,0.001,500,0.09
peer_gaming,1.0,z2,0.05,500,0.234
peer_gaming,1.0,z2,0.01,500,0.186
peer_gaming,1.0,z2,0.001,500,0.116
peer_gaming,1.0,z3,0.05,500,0.218
peer_gaming,1.0,z3,0.01,500,0.09
peer_gaming,1.0,z3,0.001,500,0.016
peer_gaming,1.0,z4,0.05,500,0.25
peer_gaming,1.0,z4,0.01,500,0.084
peer_gaming,1.0,z4,0.001,500,0.006
peer_gaming,1.0,z6,0.05,500,0.294
peer_gaming,1.0,z6,0.01,500,0.22
peer_gaming,1.0,z6,0.001,500,0.156
peer_gaming,1.0,z8,0.05,500,0.048
peer_gaming,1.0,z8,0.01,500,0.012
peer_gaming,1.0,z8,0.001,500,0.006
peer_gaming,1.0,z57,0.05,500,0.256
peer_gaming,1.0,z57,0.01,500,0.108
peer_gaming,1.0,z57,0.001,500,0.02
peer_gaming,1.5,z1,0.05,500,0.102
peer_gaming,1.5,z1,0.01,500,0.102
peer_gaming,1.5,z1,0.001,500,0.102
peer_gaming,1.5,z2,0.05,500,0.234
peer_gaming,1.5,z2,0.01,500,0.188
peer_gaming,1.5,z2,0.001,500,0.12
peer_gaming,1.5,z3,0.05,500,0.41
peer_gaming,1.5,z3,0.01,500,0.162
peer_gaming,1.5,z3,0.001,500,0.06
peer_gaming,1.5,z4,0.05,500,0.45
peer_gaming,1.5,z4,0.01,500,0.178
peer_gaming,1.5,z4,0.001,500,0.042
peer_gaming,1.5,z6,0.05,500,0.264
peer_gaming,1.5,z6,0.01,500,0.214
peer_gaming,1.5,z6,0.001,500,0.158
peer_gaming,1.5,z8,0.05,500,0.056
peer_gaming,1.5,z8,0.01,500,0.006
peer_gaming,1.5,z8,0.001,500,0.002
peer_gaming,1.5,z57,0.05,500,0.454
peer_gaming,1.5,z57,0.01,500,0.218
peer_gaming,1.5,z57,0.001,500,0.062
peer_gaming,2.0,z1,0.05,500,0.106
peer_gaming,2.0,z1,0.01,500,0.106
peer_gaming,2.0,z1,0.001,500,0.106
peer_gaming,2.0,z2,0.05,500,0.228
peer_gaming,2.0,z2,0.01,500,0.172
peer_gaming,2.0,z2,0.001,500,0.124
peer_gaming,2.0,z3,0.05,500,0.62
peer_gaming,2.0,z3,0.01,500,0.348
peer_gaming,2.0,z3,0.001,500,0.106
peer_gaming,2.0,z4,0.05,500,0.608
peer_gaming,2.0,z4,0.01,500,0.358
peer_gaming,2.0,z4,0.001,500,0.108
peer_gaming,2.0,z6,0.05,500,0.266
peer_gaming,2.0,z6,0.01,500,0.218
peer_gaming,2.0,z6,0.001,500,0.18
peer_gaming,2.0,z8,0.05,500,0.052
peer_gaming,2.0,z8,0.01,500,0.016
peer_gaming,2.0,z8,0.001,500,0.002
peer_gaming,2.0,z57,0.05,500,0.664
peer_gaming,2.0,z57,0.01,500,0.408
peer_gaming,2.0,z57,0.001,500,0.166
peer_gaming,3.0,z1,0.05,500,0.108
peer_gaming,3.0,z1,0.01,500,0.108
peer_gaming,3.0,z1,0.001,500,0.108
peer_gaming,3.0,z2,0.05,500,0.196
peer_gaming,3.0,z2,0.01,500,0.152
peer_gaming,3.0,z2,0.001,500,0.1
peer_gaming,3.0,z3,0.05,500,0.93
peer_gaming,3.0,z3,0.01,500,0.772
peer_gaming,3.0,z3,0.001,500,0.48
peer_gaming,3.0,z4,0.05,500,0.948
peer_gaming,3.0,z4,0.01,500,0.752
peer_gaming,3.0,z4,0.001,500,0.468
peer_gaming,3.0,z6,0.05,500,0.262
peer_gaming,3.0,z6,0.01,500,0.214
peer_gaming,3.0,z6,0.001,500,0.144
peer_gaming,3.0,z8,0.05,500,0.05
peer_gaming,3.0,z8,0.01,500,0.006
peer_gaming,3.0,z8,0.001,500,0.0
peer_gaming,3.0,z57,0.05,500,0.912
peer_gaming,3.0,z57,0.01,500,0.752
peer_gaming,3.0,z57,0.001,500,0.462
systematic,0.5,z1,0.05,500,0.128
systematic,0.5,z1,0.01,500,0.102
systematic,0.5,z1,0.001,500,0.102
systematic,0.5,z2,0.05,500,0.31
systematic,0.5,z2,0.01,500,0.238
systematic,0.5,z2,0.001,500,0.176
systematic,0.5,z3,0.05,500,0.118
systematic,0.5,z3,0.01,500,0.034
systematic,0.5,z3,0.001,500,0.006
systematic,0.5,z4,0.05,500,0.126
systematic,0.5,z4,0.01,500,0.038
systematic,0.5,z4,0.001,500,0.004
systematic,0.5,z6,0.05,500,0.32
systematic,0.5,z6,0.01,500,0.258
systematic,0.5,z6,0.001,500,0.212
systematic,0.5,z8,0.05,500,0.05
systematic,0.5,z8,0.01,500,0.02
systematic,0.5,z8,0.001,500,0.0
systematic,0.5,z57,0.05,500,0.164
systematic,0.5,z57,0.01,500,0.038
systematic,0.5,z57,0.001,500,0.01
systematic,1.0,z1,0.05,500,0.228
systematic,1.0,z1,0.01,500,0.098
systematic,1.0,z1,0.001,500,0.098
systematic,1.0,z2,0.05,500,0.372
systematic,1.0,z2,0.01,500,0.262
systematic,1.0,z2,0.001,500,0.166
systematic,1.0,z3,0.05,500,0.194
systematic,1.0,z3,0.01,500,0.076
systematic,1.0,z3,0.001,500,0.014
systematic,1.0,z4,0.05,500,0.228
systematic,1.0,z4,0.01,500,0.048
systematic,1.0,z4,0.001,500,0.01
systematic,1.0,z6,0.05,500,0.394
systematic,1.0,z6,0.01,500,0.316
systematic,1.0,z6,0.001,500,0.258
systematic,1.0,z8,0.05,500,0.06
