gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
10,98,4,2025-Q3,0.4222298708059838,0.8814924470205651,0.4592625762145812,0.8807873153099129,1.4534731520957629,0.5726858367858499,0.4504373177842565,0.5714285714285714,0.1209912536443149,8.734669339184217,19.19508194484828,10.460412605664065,-2.607249688140266,-2.114695197960676,0.4925544901795899,1.87283256638392,3.921136657927886,2.048304091543966,1.9142355762440488,3.972315201122826,2.0580796248787774
11,102,4,2025-Q3,0.6458317005190557,0.6583947352215418,0.012563034702486,1.2492611711230095,1.104627297790041,-0.1446338733329684,0.5238095238095237,0.6071428571428571,0.0833333333333333,7.468020040744259,6.015184496894233,-1.4528355438500258,-2.061440344190772,-1.5515839045291968,0.5098564396615748,1.8811761857557483,1.4222596233598488,-0.4589165623958997,1.9205525867936712,1.4844861666189582,-0.4360664201747131
12,98,4,2025-Q3,0.9948809970900084,0.6025835670038404,-0.3922974300861679,1.7427214656572467,1.574334680223746,-0.1683867854335006,0.6064139941690962,0.3928571428571428,-0.2135568513119534,10.975535870404064,11.593716293261451,0.6181804228573871,-0.7156975135947982,-2.499270066821111,-1.7835725532263127,2.8840720426118445,2.271860262497285,-0.6122117801145599,2.9262375947217167,2.341234299968031,-0.5850032947536858
13,102,4,2025-Q3,0.2231351943279146,0.1081551444201288,-0.1149800499077857,1.1044500366783547,0.7459898463628778,-0.3584601903154769,0.2170868347338934,0.2142857142857142,-0.0028011204481792,6.670690944885483,4.093419356836467,-2.577271588049016,-2.705884387977973,-2.2406456864871904,0.465238701490783,1.3375485274160104,0.7789121333047578,-0.5586363941112525,1.3756921203644057,0.8637805354602456,-0.5119115849041601
102,86,4,2025-Q3,1.4680349538218962,2.131577804543275,0.663542850721379,2.446897782886394,3.333402282797672,0.8865044999112781,0.6196013289036545,0.6428571428571428,0.0232558139534883,43.47939548031432,54.23119822298763,10.751802742673313,-4.740279859731379,-5.705867338787594,-0.9655874790562152,5.8952658293197455,5.944348244936389,0.0490824156166436,5.913409076374658,5.960076148816084,0.0466670724414255
103,72,4,2025-Q3,0.6418064328819792,0.4513603000483301,-0.190446132833649,1.6316441323804347,0.828269471586084,-0.8033746607943507,0.4087301587301586,0.5357142857142857,0.126984126984127,5.2993166496223605,,,-1.3611016552741069,-1.102844237923851,0.2582574173502558,2.671735020033321,0.8969838452069938,-1.7747511748263274,2.717064473280646,0.9587793754167646,-1.758285097863881
108,90,4,2025-Q3,0.7900875081686641,1.2736133183133216,0.4835258101446574,1.8084578405720373,2.475686698438097,0.6672288578660597,0.4142857142857143,0.5,0.0857142857142856,13.279255698577929,25.06756306190589,11.78830736332796,-1.87332002706986,-2.0762121682932126,-0.2028921412233528,2.8937149443357177,3.98577973815524,1.0920647938195227,2.94984965827196,4.072383738211087,1.1225340799391277
113,34,4,2010-Q3,0.7765645581750977,1.9880816270747508,1.211517068899653,2.2540072498680286,3.064198076987508,0.8101908271194795,0.2983193277310925,0.6428571428571428,0.3445378151260503,,,,-2.450667166617876,-0.5835088136299739,1.867158352987902,3.143830216009243,4.90246976621844,1.758639550209197,3.163158794362253,4.954915339038698,1.7917565446764452
114,90,4,2025-Q3,0.6105615964492691,0.99433295158366,0.383771355134391,1.1748143461255047,1.53291554905305,0.3581012029275452,0.5428571428571428,0.6785714285714286,0.1357142857142858,5.029591397967263,7.5105514248167715,2.480960026849509,-1.81432563330378,-0.8567054432524293,0.9576201900513506,1.79395461343487,2.850632039116544,1.0566774256816738,1.8220890071953253,2.91777129772696,1.0956822905316344
115,102,4,2025-Q3,1.892195406952026,1.1946743050086464,-0.6975211019433796,2.9624020637205946,2.0192013550025485,-0.943200708718046,0.6568627450980391,0.6071428571428571,-0.049719887955182,53.5536889356473,38.82751572186228,-14.726173213785025,-1.5094242692906688,-1.497510278835579,0.0119139904550897,5.837903756201695,5.902264655670958,0.0643608994692632,5.856462972421552,5.902694352717299,0.0462313802957474
117,14,4,2005-Q3,0.4601340366728433,0.5064972889658712,0.0463632522930279,1.0125924805762796,0.987698466830754,-0.0248940137455255,0.4591836734693877,0.5357142857142857,0.0765306122448979,,,,-3.1767092456442643,-1.3950202029147227,1.7816890427295415,1.372285626574645,1.1353249549748554,-0.2369606715997896,1.4008222568550497,1.200802670211485,-0.2000195866435645
119,98,4,2025-Q3,0.4695469385034496,0.6246103482174886,0.1550634097140389,1.2558524706328342,1.2204208626263973,-0.0354316080064369,0.3848396501457726,0.5357142857142857,0.1508746355685131,7.652041724959976,5.330382471858954,-2.3216592531010223,-2.1532401170522006,-1.1107716166367854,1.0424685004154153,1.825018879664704,1.4612547421443651,-0.3637641375203384,1.9010557336382876,1.5712671157595175,-0.3297886178787697
121,100,4,2025-Q3,0.2480209356697321,0.0872294905297092,-0.1607914451400229,0.970857064815632,0.3660830909617731,-0.6047739738538589,0.2342857142857142,0.2142857142857142,-0.02,,,,-3.917380258746669,-1.4069147057646028,2.5104655529820663,1.3517758514126157,0.3790880215830439,-0.9726878298295716,1.3789380554719068,0.3804279342289984,-0.9985101212429084
122,100,4,2025-Q3,0.2801119997317097,1.2256806197385048,0.9455686200067952,1.091531331966491,3.5185080047980137,2.4269766728315227,0.2585714285714284,0.3571428571428571,0.0985714285714287,,,,-3.520516899034048,-4.751476790638033,-1.2309598916039848,1.3742184546490628,5.905103987901661,4.530885533252599,1.4251021632922802,5.9188217955412,4.49371963224892
123,100,4,2025-Q3,0.3554823963826062,0.4377796706330707,0.0822972742504645,1.1017851641167749,0.8380409264894586,-0.2637442376273162,0.2985714285714285,0.5357142857142857,0.2371428571428571,11.580391937195628,12.654668750118695,1.0742768129230686,-3.168136361061163,-2.89269788907017,0.2754384719909928,1.6808293147276017,1.1544225328700084,-0.5264067818575933,1.7169058222098503,1.198311530901976,-0.5185942913078743
124,83,4,2025-Q3,0.3128991467619522,0.3470826712772438,0.0341835245152915,0.8666195805074397,1.2316011455171554,0.3649815650097157,0.3631669535283993,0.2857142857142857,-0.0774526678141135,37.36958969998249,43.15220395563913,5.78261425565664,-5.997807015007687,-5.997807015007687,8.881784197001252e-16,1.162295131804357,1.7259097351367894,0.5636146033324323,1.2013655116512685,1.7812179018718288,0.5798523902205603
138,98,4,2025-Q3,0.7710094632964053,0.701985235943928,-0.0690242273524772,1.3490149142527152,1.219687803776471,-0.1293271104762443,0.564139941690962,0.5357142857142857,-0.0284256559766763,11.568337942153166,6.702961737759132,-4.865376204394034,-2.73876444283429,-1.0264374577202693,1.7123269851140206,2.062362829043546,2.276215265985252,0.2138524369417056,2.1036865260827318,2.291375753057204,0.1876892269744727
139,98,4,2025-Q3,1.6264054655945417,1.97323996597602,0.3468345003814779,2.834740402309895,3.093928134795367,0.2591877324854716,0.6064139941690961,0.6428571428571428,0.0364431486880466,47.52397119349571,69.58218693911925,22.058215745623546,-2.0497472982026776,-1.742514740528173,0.3072325576745047,5.890589585414025,5.963075533608379,0.0724859481943536,5.907953340637015,5.985591694179587,0.0776383535425724
140,98,4,2025-Q3,1.5937951082988822,2.2387733057021637,0.6449781974032811,2.6646798238185507,2.7402646578581296,0.0755848340395788,0.6253644314868804,0.8214285714285714,0.196064139941691,42.46066502793295,54.572202973550205,12.111537945617258,-3.0303354832135736,-5.689779513842533,-2.659444030628959,5.881487210434379,5.91444410760764,0.0329568971732605,5.897015682918887,5.931032129891202,0.0340164469723145
141,98,4,2025-Q3,1.581330511857162,1.5109871682121865,-0.0703433436449758,2.5709716561335583,2.0166577090984807,-0.5543139470350775,0.6501457725947521,0.75,0.0998542274052478,46.16912181723495,42.18284461120189,-3.9862772060330585,-5.2372525028584,-5.772771443067175,-0.5355189402087746,5.907960812321503,5.818335373969558,-0.0896254383519448,5.924404536735493,5.861266042327966,-0.0631384944075277
142,98,4,2025-Q3,1.482044434784126,1.3965245855512731,-0.0855198492328528,2.554439095649017,1.8636860832255824,-0.6907530124234349,0.618075801749271,0.75,0.1319241982507289,43.55789685401248,41.308069143151535,-2.249827710860941,-5.166948459945012,-5.906097034343489,-0.7391485743984765,5.905365316162368,5.859445131581899,-0.0459201845804688,5.92538763495429,5.896102663505356,-0.0292849714489342
143,98,4,2025-Q3,1.4967744033146082,2.1733787666403925,0.6766043633257843,2.457662553032857,3.2246216450924026,0.7669590920595457,0.6326530612244897,0.6785714285714286,0.0459183673469388,45.26661063289869,54.83167368867214,9.56506305577345,-4.603834637915819,-5.505655018623349,-0.9018203807075302,5.901800508748545,5.9247201115193056,0.0229196027707603,5.920574192527806,5.934664836813617,0.0140906442858108
145,98,4,2025-Q3,0.6075836717686153,0.8331399608223441,0.2255562890537288,1.2317842305293247,1.2415959057213408,0.009811675192016,0.4635568513119534,0.6428571428571428,0.1793002915451894,11.284556148025205,23.198334572407088,11.913778424381883,-2.5120291005655697,-4.4143371429027525,-1.9023080423371828,2.221139098559841,3.659734607950235,1.4385955093903935,2.2526512857241787,3.733439815845059,1.48078853012088
146,34,4,2009-Q3,0.5661193681101766,0.5291403727347473,-0.0369789953754292,1.4863747793160187,1.2978340920475042,-0.1885406872685144,0.3739495798319328,0.3928571428571428,0.01890756302521,4.039764725850857,,,-2.536235657218713,-1.40213556677406,1.1341000904446528,2.604066660138002,1.89252645666038,-0.7115402034776219,2.641613348620313,1.9683991051722536,-0.6732142434480595
148,98,4,2025-Q3,0.6377599714830302,1.069526702830704,0.4317667313476738,1.4436560074071627,1.8642683759275367,0.4206123685203744,0.4198250728862973,0.5714285714285714,0.151603498542274,21.77368097764105,,,-1.7142335974466592,-1.0350327973154991,0.67920080013116,2.524057623517481,3.296990267399683,0.7729326438822017,2.5681396251308017,3.3355293970561077,0.7673897719253056
149,96,4,2025-Q3,1.976557847976012,1.9544516137188817,-0.0221062342571303,3.251853404162997,3.059918897512077,-0.1919345066509197,0.6294642857142857,0.6428571428571429,0.0133928571428572,67.26339324634132,72.13593463829943,4.872541391958109,-4.470714840438771,-4.590232936594045,-0.1195180961552742,5.936574312000908,5.961190961582537,0.0246166495816293,5.9536964409215285,5.98204652860108,0.0283500876795512
152,98,4,2025-Q3,1.049166092815049,0.8823134744059601,-0.1668526184090889,1.8530667597972608,1.4390405481349848,-0.4140262116622759,0.5699708454810495,0.6071428571428572,0.0371720116618077,18.033684310136497,11.831161309182937,-6.202523000953562,-2.260450204833093,-2.160414520630371,0.1000356842027216,3.057675432235948,2.9419621981668147,-0.1157132340691333,3.10985102378829,2.9467681570669777,-0.1630828667213122
153,98,4,2025-Q3,0.5815704593702129,0.8825064068912045,0.3009359475209916,1.1372699083073958,1.2342399168050868,0.096970008497691,0.5072886297376092,0.6785714285714285,0.1712827988338192,5.785654757168778,6.569163467490652,0.7835087103218736,-2.5627527325794914,-0.5348962140186061,2.027856518560885,1.7007841138088915,3.385128747913711,1.6843446341048194,1.7456139742574643,3.399052679227144,1.6534387049696797
158,90,4,2025-Q3,0.874996419700145,0.9067973132342106,0.0318008935340656,1.5062518615539502,1.4395288515662874,-0.0667230099876627,0.5396825396825397,0.6428571428571428,0.1031746031746031,14.19077880743879,13.252082223497023,-0.9386965839417662,-2.8131741294004446,-2.0942020603541938,0.7189720690462509,2.4994284980793244,2.741840437105258,0.2424119390259336,2.539703899687883,2.789951122845425,0.2502472231575416
159,102,4,2025-Q3,1.7784603471304212,2.2442175321529683,0.465757185022547,2.9254696451797426,2.8810220033216107,-0.0444476418581318,0.6288515406162465,0.7857142857142857,0.1568627450980392,61.93043134688902,57.337860249568266,-4.592571097320757,-3.9378184308838815,-5.044335404371957,-1.1065169734880742,5.908219211823158,5.924240334181461,0.0160211223583033,5.928753334123184,5.931112345273299,0.0023590111501148
166,93,4,2025-Q3,1.3064653932258896,2.263048747704703,0.9565833544788134,2.2366701928247235,3.724088395474822,1.4874182026500984,0.5775729646697387,0.6071428571428571,0.0295698924731183,24.13006968500443,,,-1.5842061266281795,-1.0949673113921232,0.4892388152360563,3.985157836680837,5.762227285929621,1.7770694492487835,4.035105821294111,5.778946232388406,1.743840411094295
167,94,4,2025-Q3,0.2945090586099533,0.4075539180576559,0.1130448594477025,0.6502391708781677,0.8341853430633824,0.1839461721852147,0.43161094224924,0.5714285714285714,0.1398176291793313,3.8923224357664794,3.236538069928008,-0.6557843658384703,-2.285256713059605,-1.269509214059234,1.0157474990003714,0.9716278496736565,1.3379387662857798,0.3663109166121234,1.0005840979923029,1.4346878314782603,0.4341037334859574
173,41,4,2013-Q2,0.865118388899828,2.3823648580137577,1.5172464691139298,2.187594090719567,4.836067387789611,2.648473297070044,0.3832752613240417,0.5,0.1167247386759582,8.109887637266931,,,-1.7222085960103048,-1.966375222501868,-0.2441666264915634,3.631783880877903,5.969076507575858,2.337292626697955,3.6790338497227806,5.97795435681447,2.2989205070916894
174,1,4,2001Q1,0.1864845201725906,0.1864845201725906,0.0,1.3053916412081348,1.3053916412081348,0.0,0.1428571428571428,0.1428571428571428,0.0,,,,-0.8048347727133565,-4.3092277993614045,-3.504393026648048,1.3053916412081348,1.3053916412081348,0.0,1.3053916412081348,1.3053916412081348,0.0
177,49,4,2014-Q2,0.6884883163083226,1.1832793599575813,0.4947910436492586,2.4684353347727392,3.338297724198017,0.8698623894252777,0.3119533527696792,0.3571428571428571,0.0451895043731778,4.736557411627111,,,-1.7051089181241668,-1.167607109918861,0.5375018082053058,3.523451778711426,5.967501395897543,2.444049617186117,3.5537974236395358,5.973138451668182,2.4193410280286463
178,98,4,2025-Q3,0.8052457523805173,1.2019478898641984,0.3967021374836811,1.5141897621262357,1.8758932788432567,0.361703516717021,0.5379008746355683,0.6428571428571428,0.1049562682215744,9.909483239195472,11.762543824692408,1.8530605854969355,-1.956785906426572,-1.333534588002597,0.6232513184239747,2.409463399079504,2.9025896056291964,0.4931262065496931,2.446756984010936,2.9267138852582173,0.4799569012472817
183,18,4,2005-Q3,0.2896318827047057,0.1998977627086032,-0.0897341199961025,0.6624137796732944,0.5859757255061047,-0.0764380541671897,0.3968253968253968,0.3214285714285714,-0.0753968253968254,,,,-4.617215178567973,-1.7402321784982664,2.876983000069706,1.0596615947962893,0.8441794378181595,-0.2154821569781297,1.0791506050317332,0.896134890705244,-0.1830157143264892
186,90,4,2025-Q3,0.6132977604864928,0.5982924657611206,-0.0150052947253721,1.5794107266164157,1.5771272587326834,-0.002283467883732,0.3571428571428571,0.3571428571428571,5.551115123125783e-17,,,,-2.548390391864864,-0.9185998304495234,1.6297905614153405,2.407336991106894,2.846544453427464,0.4392074623205704,2.482424974198431,2.9228631093184605,0.4404381351200297
190,98,4,2025-Q3,0.5635499865719709,0.3046488356688165,-0.2589011509031543,0.96279755134733,0.89830477491877,-0.0644927764285601,0.5743440233236151,0.3214285714285714,-0.2529154518950437,5.1526526252399565,3.7330421437743926,-1.419610481465564,-1.325402798048835,-1.5971536572035117,-0.2717508591546766,1.7236027377331944,1.0013572054008535,-0.7222455323323409,1.7569419018946444,0.9990615405930888,-0.7578803613015557
192,98,4,2025-Q3,0.8915443708613501,1.8956128682368316,1.0040684973754814,1.5519269638362128,2.211548346276304,0.6596213824400914,0.5743440233236151,0.8571428571428571,0.282798833819242,10.115601183662866,19.8355226007541,9.719921417091234,-1.298001769007579,-0.9866893534471768,0.3113124155604021,2.8196463035772585,5.737609933485202,2.9179636299079434,2.8588360046947634,5.784690517493851,2.925854512799088
193,90,4,2025-Q3,0.5087901121455831,1.618886467093834,1.1100963549482508,1.3267367073300682,3.008343964357169,1.681607257027101,0.3634920634920634,0.5357142857142857,0.1722222222222222,4.927901046276857,,,-2.758357041948733,-4.56561817906538,-1.8072611371166465,2.2132896433684617,5.938353864474557,3.725064221106096,2.283440564403685,5.967800920409344,3.684360356005659
195,43,4,2010-Q4,0.3337166818973878,0.3144231984093085,-0.0192934834880793,0.732098747352235,0.7507159809183528,0.0186172335661177,0.4186046511627908,0.4285714285714285,0.0099667774086377,4.510088306346296,3.9016764684819423,-0.6084118378643542,-3.611533705676876,-2.224479397180348,1.3870543084965283,1.0846417854893249,0.9774683981260393,-0.1071733873632854,1.1050327668167943,1.0252380424834746,-0.0797947243333199
197,98,4,2025-Q3,0.35773000788034,0.6849277033930791,0.3271976955127391,1.0204253791931917,1.2387826905017447,0.218357311308553,0.3498542274052478,0.5714285714285714,0.2215743440233236,6.203429984342354,9.264521016628503,3.061091032286149,-2.082632585423997,-3.2389590337790453,-1.1563264483550475,1.5151171777356751,1.7414559803546208,0.2263388026189456,1.5723321061584847,1.818216063231173,0.2458839570726883
203,94,4,2025-Q3,1.8956387424844965,1.8185935809809928,-0.0770451615035037,3.152362591914891,3.19748003596712,0.0451174440522286,0.627659574468085,0.5714285714285714,-0.0562310030395135,49.56844076302242,41.11467011009733,-8.453770652925094,-1.678832159248135,-1.1212841879231756,0.5575479713249594,5.809171508591359,5.769359294076759,-0.0398122145146002,5.82515264631567,5.778598337865136,-0.0465543084505348
209,98,4,2025-Q3,0.9677360548944602,0.6310795894621078,-0.3366564654323524,1.5909432109468968,1.5937429056613346,0.0027996947144377,0.5772594752186588,0.3928571428571428,-0.1844023323615159,11.336381020368966,15.600479957047476,4.26409893667851,-1.7854656757357572,-2.0670403935911184,-0.2815747178553611,2.8900164322764006,2.5002647496381054,-0.3897516826382952,2.9411936364941846,2.5109174889042767,-0.4302761475899079
213,87,4,2025-Q3,0.3446237368958074,0.3885078464171637,0.0438841095213562,0.8606019849772586,0.8169606878424469,-0.0436412971348116,0.3694581280788176,0.4642857142857143,0.0948275862068966,8.452583587510874,8.151774205207248,-0.3008093823036262,-2.0817929398797457,-2.035665703524254,0.0461272363554918,1.54058387295775,1.3279840711048871,-0.2125998018528627,1.6024434957473006,1.4736349779010705,-0.1288085178462301
216,98,4,2025-Q3,0.5874223009405547,0.6370379047386511,0.0496156037980963,1.246773509941714,1.1134967689913176,-0.1332767409503963,0.4839650145772594,0.5357142857142857,0.0517492711370262,6.501340712034548,10.298394521190623,3.797053809156077,-2.462199393746366,-2.1574708527573057,0.3047285409890605,1.8256552742797416,1.866900919370572,0.0412456450908298,1.8724845128789969,1.9066420064129244,0.0341574935339275
217,92,4,2025-Q3,0.4063367516540417,0.3622368524221783,-0.0440998992318634,0.845681569141566,0.7037231798677834,-0.1419583892737825,0.4673913043478261,0.5,0.0326086956521738,6.447532310866544,4.090450641095145,-2.357081669771399,-2.2103775203593568,-3.23378819427424,-1.0234106739148832,1.6615670806276113,0.9733520691072236,-0.6882150115203877,1.700588992286748,1.0332469621492724,-0.6673420301374757
227,90,4,2025-Q3,0.6585730343355062,0.9184733120574629,0.2599002777219567,1.9494147000116608,1.5304766678575956,-0.418938032154065,0.3746031746031746,0.6071428571428572,0.2325396825396826,7.351927764253721,6.8490368954997765,-0.5028908687539442,-1.7493934607833126,-1.4811669475673643,0.2682265132159482,3.042999319682079,2.8085874103313744,-0.2344119093507046,3.0935836984110545,2.9277244333887227,-0.1658592650223318
231,14,4,2004-Q3,0.5515444610423338,0.7822203989165207,0.2306759378741869,1.2151440053194873,1.257523689499877,0.0423796841803896,0.4591836734693877,0.6071428571428571,0.1479591836734693,,,,-2.8236579948842744,-3.706626149576151,-0.8829681546918766,2.057262922900036,3.3133073870218936,1.256044464121858,2.100704962269316,3.361320709995843,1.2606157477265274
232,98,4,2025-Q3,0.5405492766115686,0.2289609491427355,-0.3115883274688331,1.987544858733296,1.5170277846240403,-0.4705170741092552,0.3104956268221573,0.1785714285714285,-0.1319241982507288,4.844021152444279,,,-2.121284637450561,-1.639364653638434,0.4819199838121268,2.961186320883723,1.5193982413792484,-1.4417880795044744,3.0001733801847785,1.5233113000946843,-1.4768620800900942
234,96,4,2025-Q1,1.0978680583731932,1.9511313566219888,0.8532632982487953,1.932451935818684,3.4590904832553155,1.526638547436632,0.5639880952380952,0.5714285714285714,0.0074404761904761,11.762573788562838,29.402623367397304,17.640049578834464,-2.1659122702224214,-1.3387314054800743,0.8271808647423469,3.0797093651512197,5.864408954383121,2.7846995892319018,3.120633418915253,5.897734786572805,2.777101367657552
236,102,4,2025-Q3,0.7946849072829548,1.08712231061937,0.2924374033364153,1.4273615757371836,2.204345532314367,0.7769839565771832,0.572829131652661,0.5,-0.072829131652661,6.908244879448413,11.750172266632688,4.841927387184276,-1.6147876813977764,-0.8992922225366823,0.7154954588610941,2.329636184674463,3.801705683585328,1.472069498910865,2.3787213308996265,3.84173238907456,1.4630110581749332
239,65,4,2018-Q2,0.4430720362078448,0.2516575128962941,-0.1914145233115507,1.5436400869289577,1.0739760982403035,-0.4696639886886542,0.2703296703296703,0.2142857142857142,-0.056043956043956,,,,-1.696916286370031,-2.410991232417595,-0.7140749460475644,1.8643331687641156,1.3023372291967272,-0.5619959395673881,1.899551426493852,1.372650727128411,-0.5269006993654413
240,94,4,2025-Q3,0.7437490008755702,0.8066325977840189,0.0628835969084486,1.2322573423215424,1.0765664076719703,-0.155690934649572,0.6094224924012157,0.75,0.1405775075987843,5.726104221967037,4.119447467641277,-1.6066567543257602,-1.415062919411045,-0.6192382524805218,0.7958246669305229,1.908762248012082,1.4192618546557347,-0.4895003933563473,1.964699159327596,1.481428743834545,-0.4832704154930507
244,98,4,2025-Q3,0.6434740328032825,0.6583907675341426,0.01491673473086,1.8711768404027396,1.708401311535777,-0.1627755288669623,0.3542274052478134,0.4285714285714285,0.0743440233236151,9.300500420802509,,,-1.906801026983253,-1.3448771581929853,0.5619238687902677,2.847611006183973,2.5256007110747216,-0.3220102951092514,2.9012347826275837,2.618036311095227,-0.2831984715323563
245,98,4,2025-Q3,0.7095583413620025,0.8233689898143658,0.1138106484523633,1.4151805521806262,1.683475462626114,0.2682949104454879,0.5043731778425656,0.5,-0.0043731778425656,5.203608165319643,6.021986792189096,0.8183786268694524,-1.248071913305771,-1.482067792910222,-0.233995879604451,2.519882989264881,3.974255434994857,1.454372445729975,2.6021717179848163,4.052658871301067,1.4504871533162509
247,94,4,2025-Q3,0.4278673355243823,0.1171458150005258,-0.3107215205238565,1.1628323854541394,0.3821424822515397,-0.7806899032025997,0.3768996960486322,0.3214285714285714,-0.0554711246200608,7.736636019174677,5.156651905198647,-2.57998411397603,-2.604707460802125,-2.1523150531924458,0.4523924076096794,1.8936381051934343,0.4295689330205109,-1.4640691721729238,1.936122901221976,0.4539731207708722,-1.4821497804511037
